path,actor,emotion,split
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-02-12.wav,12,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-01-12.wav,12,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-02-12.wav,12,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-01-12.wav,12,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-02-12.wav,12,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-01-12.wav,12,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-02-12.wav,12,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-01-12.wav,12,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-02-12.wav,12,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-01-13.wav,13,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-02-13.wav,13,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-01-13.wav,13,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-02-13.wav,13,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-01-13.wav,13,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-02-13.wav,13,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-02-01-13.wav,13,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-02-02-13.wav,13,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-01-13.wav,13,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-02-13.wav,13,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-02-01-13.wav,13,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-02-02-13.wav,13,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-01-13.wav,13,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-02-13.wav,13,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-01-13.wav,13,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-02-13.wav,13,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-01-13.wav,13,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-02-13.wav,13,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-01-13.wav,13,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-02-13.wav,13,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-01-13.wav,13,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-02-13.wav,13,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-01-13.wav,13,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-02-13.wav,13,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-01-13.wav,13,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-02-13.wav,13,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-01-13.wav,13,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-02-13.wav,13,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-01-13.wav,13,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-02-13.wav,13,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-01-13.wav,13,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-02-13.wav,13,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-01-13.wav,13,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-02-13.wav,13,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-01-13.wav,13,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-02-13.wav,13,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-01-13.wav,13,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-02-13.wav,13,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-01-13.wav,13,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-02-13.wav,13,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-01-13.wav,13,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-02-13.wav,13,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-01-13.wav,13,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-02-13.wav,13,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-01-14.wav,14,neutral,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-02-14.wav,14,neutral,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-01-14.wav,14,neutral,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-02-14.wav,14,neutral,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-01-14.wav,14,happy,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-02-14.wav,14,happy,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-01-14.wav,14,happy,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,14,happy,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-01-14.wav,14,happy,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-02-14.wav,14,happy,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-01-14.wav,14,happy,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-02-14.wav,14,happy,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-01-14.wav,14,sad,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-02-14.wav,14,sad,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,14,sad,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,14,sad,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,14,sad,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,14,sad,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,14,sad,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,14,sad,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,14,angry,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,14,angry,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,14,angry,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,14,angry,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,14,angry,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,14,angry,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,14,angry,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,14,angry,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,14,fearful,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,14,fearful,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,14,fearful,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,14,fearful,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,14,fearful,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,14,fearful,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,14,fearful,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,14,fearful,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,14,disgust,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,14,disgust,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,14,disgust,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,14,disgust,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,14,disgust,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,14,disgust,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,14,disgust,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-02-14.wav,14,disgust,test
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-01-15.wav,15,neutral,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-02-15.wav,15,neutral,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-01-15.wav,15,neutral,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-02-15.wav,15,neutral,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-01-15.wav,15,happy,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-02-15.wav,15,happy,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-01-15.wav,15,happy,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-02-15.wav,15,happy,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-01-15.wav,15,happy,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-02-15.wav,15,happy,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-01-15.wav,15,happy,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-02-15.wav,15,happy,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-01-15.wav,15,sad,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-02-15.wav,15,sad,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-01-15.wav,15,sad,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-02-15.wav,15,sad,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-01-15.wav,15,sad,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-02-15.wav,15,sad,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-01-15.wav,15,sad,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-02-15.wav,15,sad,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-01-15.wav,15,angry,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-02-15.wav,15,angry,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-01-15.wav,15,angry,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-02-15.wav,15,angry,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-01-15.wav,15,angry,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-02-15.wav,15,angry,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-01-15.wav,15,angry,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-02-15.wav,15,angry,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-01-15.wav,15,fearful,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-02-15.wav,15,fearful,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-01-15.wav,15,fearful,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-02-15.wav,15,fearful,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-01-15.wav,15,fearful,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-02-15.wav,15,fearful,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-01-15.wav,15,fearful,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-02-15.wav,15,fearful,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-01-15.wav,15,disgust,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-02-15.wav,15,disgust,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-01-15.wav,15,disgust,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-02-15.wav,15,disgust,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-01-15.wav,15,disgust,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-02-15.wav,15,disgust,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-01-15.wav,15,disgust,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-02-15.wav,15,disgust,val
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-01-01-16.wav,16,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-01-02-16.wav,16,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-02-01-16.wav,16,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-02-02-16.wav,16,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-01-01-16.wav,16,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-01-02-16.wav,16,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-02-01-16.wav,16,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-02-02-16.wav,16,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-01-01-16.wav,16,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-01-02-16.wav,16,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-02-01-16.wav,16,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-02-02-16.wav,16,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-01-01-16.wav,16,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-01-02-16.wav,16,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-02-01-16.wav,16,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-02-02-16.wav,16,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-01-01-16.wav,16,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-01-02-16.wav,16,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-02-01-16.wav,16,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-02-02-16.wav,16,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-01-01-16.wav,16,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-01-02-16.wav,16,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-01-16.wav,16,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-02-16.wav,16,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-01-16.wav,16,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-02-16.wav,16,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-01-16.wav,16,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-02-16.wav,16,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-01-16.wav,16,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-02-16.wav,16,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-01-16.wav,16,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-02-16.wav,16,fearful,train
